run_id,timestamp_utc,mode,solver_family,solver_approach,grounding_strategy,config_path,ontology_used,ontology_entry_count,tool_annotation_used,tool_count,constraints_used,constraint_count,translation_builder,translation_schema,completed_stage,fact_count,translation_sec,translation_peak_rss_mb,base_grounding_sec,base_grounding_peak_rss_mb,grounding_sec_total,solving_sec_total,rendering_sec_total,total_sec,raw_solutions_found,solutions_found,grounded_horizons,first_satisfiable_horizon
4401c73a-0806-4d7d-8d2b-4969187061ca,2026-03-30T14:04:37.749462+00:00,multi-shot-lazy,multi-shot,lazy,hybrid,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/defect_concentration/config.json,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/MaterialsScience_taxonomy.owl,94,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/tool_annotations.json,28,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/defect_concentration/constraints_empty.json,0,candidate_lazy,lazy_candidate,run,401,0.006122,24.672,0.002843,28.094,0.116302,1.364621,0.075763,1.562808,1332,1332,"1,2,3,4,5,6,7,8",7
3d2c331c-7caa-4576-ab08-0f796192de4e,2026-03-30T14:05:55.199035+00:00,multi-shot-lazy,multi-shot,lazy,hybrid,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/biotools/config.json,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/biotools/edam.owl,3421,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/biotools/full_bio.tools.json,1678,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/biotools/constraints_empty.json,0,candidate_lazy,lazy_candidate,run,1909366,68.340423,640.453,2.119524,1117.781,44.549398,73.956340,0.040596,186.886756,902,898,"1,2",1
6ef36638-655d-45d1-a42c-5d2799877105,2026-03-30T22:30:48.961575+00:00,multi-shot-lazy,multi-shot,lazy,hybrid,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/biotools/config.json,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/biotools/edam.owl,3421,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/biotools/full_bio.tools.json,1678,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/biotools/constraints_empty.json,0,candidate_lazy,lazy_candidate,run,1909366,70.013562,638.703,2.182072,1116.172,2.313264,0.043194,0.036147,72.406167,2,2,2,2
ffa7d4bc-7086-4e7d-bb2e-baec75d1363b,2026-03-30T22:36:39.648237+00:00,multi-shot-lazy,multi-shot,lazy,hybrid,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/biotools/config.json,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/biotools/edam.owl,3421,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/biotools/full_bio.tools.json,1678,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/biotools/constraints_empty.json,0,candidate_lazy,lazy_candidate,run,1909366,66.158983,597.859,2.258611,1260.703,49.794877,56.681219,0.052708,172.687787,1000,1000,"1,2",1
ba317442-dbbe-41b1-abf7-a293c8293938,2026-03-30T22:42:24.121612+00:00,multi-shot-lazy,multi-shot,lazy,hybrid,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/biotools/config.json,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/biotools/edam.owl,3421,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/biotools/full_bio.tools.json,1678,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/biotools/constraints_empty.json,0,candidate_lazy,lazy_candidate,run,1909366,66.005388,579.734,2.270220,1237.375,49.972385,54.401380,0.049501,170.428653,1000,1000,"1,2",1
d94520ca-5cb8-4288-887f-6f5bdbf78308,2026-03-30T22:48:21.857673+00:00,multi-shot-lazy,multi-shot,lazy,hybrid,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/biotools/config.json,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/biotools/edam.owl,3421,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/biotools/full_bio.tools.json,1678,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/biotools/constraints_empty.json,0,candidate_lazy,lazy_candidate,run,1909366,65.418806,601.562,2.254509,1254.719,49.618152,56.647487,0.049686,171.734132,902,898,"1,2",1
c1a98cc3-61d6-42df-b5ef-ce024c856bac,2026-03-30T23:01:16.120363+00:00,multi-shot-lazy,multi-shot,lazy,hybrid,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/biotools/config.json,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/biotools/edam.owl,3421,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/biotools/full_bio.tools.json,1678,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/biotools/constraints_empty.json,0,candidate_lazy,lazy_candidate,run,1909366,69.112075,639.734,2.188850,1117.219,48.478313,42.242196,0.041788,159.874371,696,694,"1,2",1
b1c264d5-7dce-47cc-9f02-7c475e0487fe,2026-03-30T23:02:23.359260+00:00,multi-shot-lazy,multi-shot,lazy,hybrid,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/biotools/config.json,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/biotools/edam.owl,3421,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/biotools/full_bio.tools.json,1678,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/biotools/constraints_empty.json,0,candidate_lazy,lazy_candidate,run,1909366,64.962005,597.234,2.299605,1264.953,49.860030,30.352280,0.038683,145.212998,696,694,"1,2",1
b5e8ada4-1ac9-4f0f-ae8a-0061b5836f2e,2026-03-30T23:22:04.164360+00:00,multi-shot-lazy,multi-shot,lazy,hybrid,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/biotools/config.json,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/biotools/edam.owl,3421,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/biotools/full_bio.tools.json,1678,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/biotools/constraints_empty.json,0,candidate_lazy,lazy_candidate,run,1909366,64.714596,601.844,2.300878,1241.797,76.952734,39.813244,0.046894,181.527468,696,694,"1,2",1
88638f72-414d-4071-835c-f24394ec0090,2026-03-30T23:28:54.436194+00:00,multi-shot-lazy,multi-shot,lazy,hybrid,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/biotools/config.json,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/biotools/edam.owl,3421,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/biotools/full_bio.tools.json,1678,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/biotools/constraints_empty.json,0,candidate_lazy,lazy_candidate,run,1909366,65.298901,602.875,2.266312,1256.969,78.737067,44.229013,0.041581,188.306562,696,694,"1,2",1
dd927274-ae49-46c4-9512-078d751be14e,2026-03-30T23:29:10.922084+00:00,multi-shot-lazy,multi-shot,lazy,hybrid,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/biotools/config.json,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/biotools/edam.owl,3421,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/biotools/full_bio.tools.json,1678,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/biotools/constraints_empty.json,0,candidate_lazy,lazy_candidate,run,1909366,65.687801,605.344,2.243772,1250.750,78.882067,44.339001,0.040587,188.949457,696,694,"1,2",1
e8dc3a72-a0d0-4e09-86f3-e339cda8c5ef,2026-03-30T23:35:15.761737+00:00,multi-shot-lazy,multi-shot,lazy,hybrid,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/defect_concentration/config.json,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/MaterialsScience_taxonomy.owl,94,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/tool_annotations.json,28,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/defect_concentration/constraints_empty.json,0,candidate_lazy,lazy_candidate,run,401,0.006984,20.078,0.002257,23.375,0.120903,1.235016,0.079717,1.442620,1332,1332,"1,2,3,4,5,6,7,8",7
eb8a9994-4136-402a-a334-4c5da2d29379,2026-03-30T23:53:59.285261+00:00,multi-shot-lazy,multi-shot,lazy,hybrid,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/defect_concentration/config.json,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/MaterialsScience_taxonomy.owl,94,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/tool_annotations.json,28,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/defect_concentration/constraints_empty.json,0,candidate_lazy,lazy_candidate,run,401,0.005928,20.188,0.002510,23.281,0.121540,1.230088,0.079166,1.436722,1332,1332,"1,2,3,4,5,6,7,8",7
18388a64-ab58-4b59-94e2-dc17a2bd1fc2,2026-03-31T00:00:14.389152+00:00,multi-shot-lazy,multi-shot,lazy,hybrid,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/biotools/config.json,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/biotools/edam.owl,3421,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/biotools/full_bio.tools.json,1678,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/biotools/constraints_empty.json,0,candidate_lazy,lazy_candidate,run,1909366,64.519007,601.484,2.230294,1233.094,47.636462,29.993711,0.043255,142.192435,696,694,"1,2",1
ebe06280-b199-4ddf-b293-7fa93262d2eb,2026-03-31T00:05:43.040124+00:00,multi-shot-lazy,multi-shot,lazy,hybrid,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/defect_concentration/config.json,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/MaterialsScience_taxonomy.owl,94,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/tool_annotations.json,28,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/defect_concentration/constraints_empty.json,0,candidate_lazy,lazy_candidate,run,401,0.006123,20.594,0.002532,24.188,0.126146,1.237924,0.078895,1.449087,1332,1332,"1,2,3,4,5,6,7,8",7
560b838a-9379-461f-a23b-03dfa9a538d6,2026-03-31T00:18:50.741045+00:00,multi-shot-lazy,multi-shot,lazy,hybrid,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/defect_concentration/config.json,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/MaterialsScience_taxonomy.owl,94,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/tool_annotations.json,28,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/defect_concentration/constraints_empty.json,0,candidate_lazy,lazy_candidate,run,401,0.007302,20.609,0.005179,127.281,0.131292,1.229063,0.077474,1.445132,1332,1332,"1,2,3,4,5,6,7,8",7
b63756a6-55e8-477d-b496-3f898d4b9b0e,2026-03-31T00:18:59.143642+00:00,multi-shot-lazy,multi-shot,lazy,hybrid,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/defect_concentration/config.json,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/MaterialsScience_taxonomy.owl,94,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/tool_annotations.json,28,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/defect_concentration/constraints_empty.json,0,candidate_lazy,lazy_candidate,run,401,0.006374,20.453,0.005575,127.484,0.134785,1.247744,0.076487,1.465391,1332,1332,"1,2,3,4,5,6,7,8",7
89851601-a5f0-4e9f-ad17-7afc07842a22,2026-03-31T00:45:53.266912+00:00,multi-shot-lazy,multi-shot,lazy,hybrid,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/defect_concentration/config.json,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/MaterialsScience_taxonomy.owl,94,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/tool_annotations.json,28,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/defect_concentration/constraints_empty.json,0,candidate_lazy,lazy_candidate,run,401,0.006128,24.969,0.002963,28.328,0.123324,1.426575,0.076100,1.632127,1332,1332,"1,2,3,4,5,6,7,8",7
fcaef813-fb95-4fc8-9b6c-2090c7157194,2026-03-31T00:46:04.213359+00:00,single-shot-lazy,single-shot,lazy,hybrid,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/defect_concentration/config.json,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/MaterialsScience_taxonomy.owl,94,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/tool_annotations.json,28,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/defect_concentration/constraints_empty.json,0,candidate_lazy,lazy_candidate,run,401,0.006494,25.000,0.004029,28.656,0.144208,1.107449,0.112343,1.370495,2000,1248,"1,2,3,4,5,6,7,8",7
a5c5fff2-e59f-4a20-b9a0-839a896d3001,2026-03-31T00:47:50.095403+00:00,single-shot,single-shot,legacy,hybrid,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/defect_concentration/config.json,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/MaterialsScience_taxonomy.owl,94,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/tool_annotations.json,28,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/defect_concentration/constraints_empty.json,0,runtime_legacy,legacy,run,395,0.006313,25.016,0.005377,29.797,0.323295,1.346372,0.125388,1.801368,2000,1248,"1,2,3,4,5,6,7,8",7
d51fb186-011b-4bad-804d-faf6c1d062f9,2026-03-31T00:47:50.095214+00:00,multi-shot,multi-shot,legacy,hybrid,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/defect_concentration/config.json,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/MaterialsScience_taxonomy.owl,94,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/tool_annotations.json,28,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/defect_concentration/constraints_empty.json,0,runtime_legacy,legacy,run,391,0.006182,24.750,0.004146,29.062,0.193126,1.732627,0.081350,2.013285,1332,1332,"1,2,3,4,5,6,7,8",7
50427128-c2c1-4575-a2b4-7be6634aed5c,2026-03-31T00:52:17.770506+00:00,single-shot-lazy,single-shot,lazy,hybrid,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/defect_concentration/config.json,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/MaterialsScience_taxonomy.owl,94,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/tool_annotations.json,28,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/defect_concentration/constraints_empty.json,0,candidate_lazy,lazy_candidate,run,401,0.006182,24.953,0.004556,29.016,0.535337,1.109891,0.070338,1.721749,1248,1248,"1,2,3,4,5,6,7,8",7
2cc26f97-6342-4a67-805f-da774001c609,2026-03-31T00:53:06.726645+00:00,single-shot-lazy,single-shot,lazy,hybrid,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/defect_concentration/config.json,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/MaterialsScience_taxonomy.owl,94,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/tool_annotations.json,28,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/defect_concentration/constraints_empty.json,0,candidate_lazy,lazy_candidate,run,401,0.006067,24.844,0.004208,28.812,0.529878,1.127613,0.070672,1.734230,1248,1248,"1,2,3,4,5,6,7,8",7
36cfa4eb-2a40-483c-9138-ca3cf1fa36d7,2026-03-31T00:53:06.755953+00:00,single-shot,single-shot,legacy,hybrid,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/defect_concentration/config.json,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/MaterialsScience_taxonomy.owl,94,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/tool_annotations.json,28,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/defect_concentration/constraints_empty.json,0,runtime_legacy,legacy,run,395,0.005490,24.984,0.006322,29.828,0.389379,1.266517,0.107219,1.768604,1752,1584,"1,2,3,4,5,6,7,8",7
7c3d573f-9937-4ccb-8557-f28505575290,2026-03-31T00:53:58.633883+00:00,single-shot-lazy,single-shot,lazy,hybrid,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/defect_concentration/config.json,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/MaterialsScience_taxonomy.owl,94,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/tool_annotations.json,28,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/defect_concentration/constraints_empty.json,0,candidate_lazy,lazy_candidate,run,401,0.006303,24.844,0.004272,28.812,0.533921,1.196774,0.076745,1.813742,1332,1332,"1,2,3,4,5,6,7,8",7
d1023361-5c45-4738-82b2-0cf2bb42f0bf,2026-03-31T00:53:58.633312+00:00,single-shot,single-shot,legacy,hybrid,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/defect_concentration/config.json,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/MaterialsScience_taxonomy.owl,94,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/tool_annotations.json,28,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/defect_concentration/constraints_empty.json,0,runtime_legacy,legacy,run,395,0.005700,24.812,0.006325,29.891,0.389779,1.347191,0.113163,1.855833,1836,1668,"1,2,3,4,5,6,7,8",7
0db401bb-19a7-4786-bd90-5ced9cb1b5bb,2026-03-31T00:55:39.509377+00:00,single-shot,single-shot,legacy,hybrid,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/defect_concentration/config.json,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/MaterialsScience_taxonomy.owl,94,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/tool_annotations.json,28,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/defect_concentration/constraints_empty.json,0,runtime_legacy,legacy,run,395,0.017876,24.750,0.007895,30.094,0.765447,1.479897,0.082467,2.345686,1332,1332,"1,2,3,4,5,6,7,8",7
f48064c4-7beb-4cfc-a891-d0221370ba01,2026-03-31T01:10:42.240273+00:00,single-shot-lazy,single-shot,lazy,hybrid,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/defect_concentration/config.json,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/MaterialsScience_taxonomy.owl,94,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/tool_annotations.json,28,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/defect_concentration/constraints_empty.json,0,candidate_lazy,lazy_candidate,run,401,0.005944,20.328,0.003768,24.391,0.523968,1.048581,0.078681,1.657174,1332,1332,"1,2,3,4,5,6,7,8",7
324b7855-b2d8-4c00-a121-23432c82f01c,2026-03-31T01:10:50.045250+00:00,single-shot,single-shot,legacy,hybrid,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/defect_concentration/config.json,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/MaterialsScience_taxonomy.owl,94,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/tool_annotations.json,28,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/defect_concentration/constraints_empty.json,0,runtime_legacy,legacy,run,395,0.005655,20.547,0.005898,25.375,0.739300,1.338257,0.085493,2.168705,1332,1332,"1,2,3,4,5,6,7,8",7
37e40dd0-3039-4c6e-83fa-3c723a122b29,2026-03-31T01:11:03.985391+00:00,multi-shot,multi-shot,legacy,hybrid,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/defect_concentration/config.json,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/MaterialsScience_taxonomy.owl,94,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/tool_annotations.json,28,/Volumes/ZGMF-X20A/GARYU/ironAPE/APE_Example/defect_concentration/constraints_empty.json,0,runtime_legacy,legacy,run,391,0.005723,20.891,0.003665,24.766,0.194222,1.322005,0.083653,1.605604,1332,1332,"1,2,3,4,5,6,7,8",7
