test,mode,horizon,optimized_enabled,effective_parallel_mode,compressed_candidate_engaged,translation_ms,setup_grounding_ms,solving_ms,memory_used_mb,workflow_candidates_found,constraints_used,timed_out
metaCascabel,multi-shot,16,true,,true,34,72,0,40.88,0,true,false
metaCascabel,multi-shot,17,true,,true,34,240,383,40.88,18,true,false
metaCascabel,multi-shot,1,true,,true,34,5,0,40.84,0,true,false
metaCascabel,multi-shot,2,true,,true,34,2,0,40.84,0,true,false
metaCascabel,multi-shot,3,true,,true,34,2,0,40.84,0,true,false
metaCascabel,multi-shot,4,true,,true,34,3,0,40.84,0,true,false
metaCascabel,multi-shot,5,true,,true,34,4,0,40.84,0,true,false
metaCascabel,multi-shot,6,true,,true,34,6,0,40.84,0,true,false
metaCascabel,multi-shot,7,true,,true,34,8,0,40.84,0,true,false
metaCascabel,multi-shot,8,true,,true,34,12,0,40.84,0,true,false
metaCascabel,multi-shot,9,true,,true,34,18,0,40.84,0,true,false
metaCascabel,multi-shot,10,true,,true,34,25,0,40.84,0,true,false
metaCascabel,multi-shot,11,true,,true,34,26,0,40.84,0,true,false
metaCascabel,multi-shot,12,true,,true,34,32,0,40.84,0,true,false
metaCascabel,multi-shot,13,true,,true,34,38,0,40.84,0,true,false
metaCascabel,multi-shot,14,true,,true,34,61,0,40.84,0,true,false
metaCascabel,multi-shot,15,true,,true,34,55,0,40.84,0,true,false
metaCascabel,multi-shot,16,true,,true,34,69,0,40.84,0,true,false
metaCascabel,multi-shot,17,true,,true,34,221,353,40.84,18,true,false
metaCascabel,multi-shot,1,true,,true,34,6,0,40.84,0,true,false
metaCascabel,multi-shot,2,true,,true,34,2,0,40.84,0,true,false
metaCascabel,multi-shot,3,true,,true,34,2,0,40.84,0,true,false
metaCascabel,multi-shot,4,true,,true,34,3,0,40.84,0,true,false
metaCascabel,multi-shot,5,true,,true,34,5,0,40.84,0,true,false
metaCascabel,multi-shot,6,true,,true,34,7,0,40.84,0,true,false
metaCascabel,multi-shot,7,true,,true,34,10,0,40.84,0,true,false
metaCascabel,multi-shot,8,true,,true,34,13,0,40.84,0,true,false
metaCascabel,multi-shot,9,true,,true,34,19,0,40.84,0,true,false
metaCascabel,multi-shot,10,true,,true,34,25,0,40.84,0,true,false
metaCascabel,multi-shot,11,true,,true,34,28,0,40.84,0,true,false
metaCascabel,multi-shot,12,true,,true,34,34,0,40.84,0,true,false
metaCascabel,multi-shot,13,true,,true,34,47,0,40.84,0,true,false
metaCascabel,multi-shot,14,true,,true,34,68,0,40.84,0,true,false
metaCascabel,multi-shot,15,true,,true,34,62,0,40.84,0,true,false
metaCascabel,multi-shot,16,true,,true,34,83,0,40.84,0,true,false
metaCascabel,multi-shot,17,true,,true,34,250,433,40.84,72,true,false
metaCascabel,multi-shot,1,true,,true,34,6,0,40.86,0,true,false
metaCascabel,multi-shot,2,true,,true,34,2,0,40.86,0,true,false
metaCascabel,multi-shot,3,true,,true,34,2,0,40.86,0,true,false
metaCascabel,multi-shot,4,true,,true,34,3,0,40.86,0,true,false
metaCascabel,multi-shot,5,true,,true,34,5,0,40.86,0,true,false
metaCascabel,multi-shot,6,true,,true,34,7,0,40.86,0,true,false
metaCascabel,multi-shot,7,true,,true,34,10,0,40.86,0,true,false
metaCascabel,multi-shot,8,true,,true,34,14,0,40.86,0,true,false
metaCascabel,multi-shot,9,true,,true,34,19,0,40.86,0,true,false
metaCascabel,multi-shot,10,true,,true,34,24,0,40.86,0,true,false
metaCascabel,multi-shot,11,true,,true,34,28,0,40.86,0,true,false
metaCascabel,multi-shot,12,true,,true,34,40,0,40.86,0,true,false
metaCascabel,multi-shot,13,true,,true,34,49,0,40.86,0,true,false
metaCascabel,multi-shot,14,true,,true,34,70,0,40.86,0,true,false
metaCascabel,multi-shot,15,true,,true,34,64,0,40.86,0,true,false
metaCascabel,multi-shot,16,true,,true,34,84,0,40.86,0,true,false
metaCascabel,multi-shot,17,true,,true,34,242,305,40.86,72,true,false
metaCascabel,multi-shot,1,true,,true,34,5,0,40.84,0,true,false
metaCascabel,multi-shot,2,true,,true,34,2,0,40.84,0,true,false
metaCascabel,multi-shot,3,true,,true,34,2,0,40.84,0,true,false
metaCascabel,multi-shot,4,true,,true,34,3,0,40.84,0,true,false
metaCascabel,multi-shot,5,true,,true,34,4,0,40.84,0,true,false
metaCascabel,multi-shot,6,true,,true,34,6,0,40.84,0,true,false
metaCascabel,multi-shot,7,true,,true,34,8,0,40.84,0,true,false
metaCascabel,multi-shot,8,true,,true,34,11,0,40.84,0,true,false
metaCascabel,multi-shot,9,true,,true,34,14,0,40.84,0,true,false
metaCascabel,multi-shot,10,true,,true,34,20,0,40.84,0,true,false
metaCascabel,multi-shot,11,true,,true,34,25,0,40.84,0,true,false
metaCascabel,multi-shot,12,true,,true,34,32,0,40.84,0,true,false
metaCascabel,multi-shot,13,true,,true,34,40,0,40.84,0,true,false
metaCascabel,multi-shot,14,true,,true,34,57,0,40.84,0,true,false
metaCascabel,multi-shot,15,true,,true,34,56,0,40.84,0,true,false
metaCascabel,multi-shot,16,true,,true,34,70,0,40.84,0,true,false
metaCascabel,multi-shot,17,true,,true,34,218,278,40.84,72,true,false
metaCascabel,multi-shot,1,true,,true,35,6,0,40.69,0,true,false
metaCascabel,multi-shot,2,true,,true,35,2,0,40.69,0,true,false
metaCascabel,multi-shot,3,true,,true,35,2,0,40.69,0,true,false
metaCascabel,multi-shot,4,true,,true,35,3,0,40.69,0,true,false
metaCascabel,multi-shot,5,true,,true,35,5,0,40.69,0,true,false
metaCascabel,multi-shot,6,true,,true,35,6,0,40.69,0,true,false
metaCascabel,multi-shot,7,true,,true,35,10,0,40.69,0,true,false
metaCascabel,multi-shot,8,true,,true,35,13,0,40.69,0,true,false
metaCascabel,multi-shot,9,true,,true,35,18,0,40.69,0,true,false
metaCascabel,multi-shot,10,true,,true,35,25,0,40.69,0,true,false
metaCascabel,multi-shot,11,true,,true,35,28,0,40.69,0,true,false
metaCascabel,multi-shot,12,true,,true,35,36,0,40.69,0,true,false
metaCascabel,multi-shot,13,true,,true,35,48,0,40.69,0,true,false
metaCascabel,multi-shot,14,true,,true,35,69,0,40.69,0,true,false
metaCascabel,multi-shot,15,true,,true,35,64,0,40.69,0,true,false
metaCascabel,multi-shot,16,true,,true,35,82,0,40.69,0,true,false
metaCascabel,multi-shot,17,true,,true,35,253,301,40.69,72,true,false
metaCascabel,multi-shot,1,true,,true,34,5,0,40.81,0,true,false
metaCascabel,multi-shot,2,true,,true,34,2,0,40.81,0,true,false
metaCascabel,multi-shot,3,true,,true,34,2,0,40.81,0,true,false
metaCascabel,multi-shot,4,true,,true,34,3,0,40.81,0,true,false
metaCascabel,multi-shot,5,true,,true,34,5,0,40.81,0,true,false
metaCascabel,multi-shot,6,true,,true,34,7,0,40.81,0,true,false
metaCascabel,multi-shot,7,true,,true,34,9,0,40.81,0,true,false
metaCascabel,multi-shot,8,true,,true,34,14,0,40.81,0,true,false
