run_id,timestamp_utc,mode,solver_family,solver_approach,grounding_strategy,config_path,ontology_used,ontology_entry_count,tool_annotation_used,tool_count,constraints_used,constraint_count,translation_builder,translation_schema,completed_stage,fact_count,translation_sec,translation_peak_rss_mb,combined_peak_rss_mb,base_grounding_sec,base_grounding_peak_rss_mb,grounding_sec_total,solving_sec_total,rendering_sec_total,total_sec,raw_models_seen,raw_solutions_found,solutions_found,grounded_horizons,first_satisfiable_horizon,optimized_enabled,effective_parallel_mode,compressed_candidate_engaged
601d97b6-4c8f-4379-ae2b-e85abb581d97,2026-04-22T06:31:46.864292+00:00,multi-shot,multi-shot,legacy,hybrid,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/No1/config_ASP_QuAnGIS_no1_WC.json,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/GISTaxonomy.rdf,80,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/FlowmapDescription.json,15,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/No1/constraints_ASP.json,3,candidate_optimized,optimized_candidate,run,1645,0.009584,39.641,40.266,0.003569,43.344,0.031542,0.006885,0.000296,0.048307,0,0,5,"1,2,3,4,5,6",6,true,,true
05356426-c634-4a8e-9970-b50a7f8a1d9e,2026-04-22T06:34:31.504277+00:00,multi-shot,multi-shot,legacy,hybrid,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/No1/config_ASP_QuAnGIS_no1_WC.json,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/GISTaxonomy.rdf,80,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/FlowmapDescription.json,15,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/No1/constraints_ASP.json,3,candidate_optimized,optimized_candidate,run,1645,0.009181,39.578,40.203,0.003590,43.391,0.030764,0.006574,0.000294,0.046813,0,0,5,"1,2,3,4,5,6",6,true,,true
90fa38a2-9108-4183-a245-65f2a1aa3224,2026-04-22T06:35:13.113159+00:00,multi-shot,multi-shot,legacy,hybrid,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/No1/config_ASP_QuAnGIS_no1_WC.json,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/GISTaxonomy.rdf,80,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/FlowmapDescription.json,15,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/No1/constraints_ASP.json,3,candidate_optimized,optimized_candidate,run,1645,0.009898,39.547,40.156,0.003838,43.391,0.032015,0.006219,0.000300,0.048432,0,0,5,"1,2,3,4,5,6",6,true,,true
61f5ca80-274c-4374-9e69-2f0800a16645,2026-04-22T06:35:22.906776+00:00,multi-shot,multi-shot,legacy,hybrid,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/No1/config_ASP_QuAnGIS_no1_WC.json,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/GISTaxonomy.rdf,80,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/FlowmapDescription.json,15,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/No1/constraints_ASP.json,3,runtime_legacy,legacy,run,464,0.007810,39.812,40.453,0.005945,43.734,0.042584,0.010060,0.000292,0.060747,0,0,5,"1,2,3,4,5,6",6,false,,false
7b070fce-66e8-4849-acbe-6285a18bf923,2026-04-22T06:37:20.134606+00:00,multi-shot,multi-shot,legacy,hybrid,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/No1/config_ASP_QuAnGIS_no1_WC.json,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/GISTaxonomy.rdf,80,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/FlowmapDescription.json,15,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/No1/constraints_ASP.json,3,runtime_legacy,legacy,run,464,0.008054,39.922,40.547,0.005598,43.484,0.042190,0.009262,0.000279,0.059785,0,0,5,"1,2,3,4,5,6",6,false,,false
ff3862c1-6121-4383-a459-77fdaef76983,2026-04-22T06:40:56.130591+00:00,multi-shot,multi-shot,legacy,hybrid,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/No1/config_ASP_QuAnGIS_no1_WC.json,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/GISTaxonomy.rdf,80,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/FlowmapDescription.json,15,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/No1/constraints_ASP.json,3,candidate_optimized,optimized_candidate,run,1645,0.009803,39.562,40.172,0.003917,43.828,0.032866,0.006133,0.000337,0.049140,0,0,5,"1,2,3,4,5,6",6,true,,true
a1dbb256-d658-4ca9-962f-79c47dfdeb6e,2026-04-22T06:41:29.019717+00:00,multi-shot,multi-shot,legacy,hybrid,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/No1/config_ASP_QuAnGIS_no1_WC.json,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/GISTaxonomy.rdf,80,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/FlowmapDescription.json,15,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/No1/constraints_ASP.json,3,candidate_optimized,optimized_candidate,run,1645,0.009670,39.547,40.172,0.003585,43.469,0.032368,0.006412,0.000319,0.048769,0,0,5,"1,2,3,4,5,6",6,true,,true
6a17036b-c3ae-45e9-a547-c7b1c1575674,2026-04-22T08:58:34.995304+00:00,multi-shot,multi-shot,legacy,hybrid,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/No1/config_ASP_QuAnGIS_no1_WC.json,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/GISTaxonomy.rdf,80,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/FlowmapDescription.json,15,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/No1/constraints_ASP.json,3,candidate_optimized,optimized_candidate,run,1645,0.009195,39.562,40.188,0.003645,43.719,0.032025,0.006706,0.000318,0.048244,0,0,5,"1,2,3,4,5,6",6,true,,true
976b35b2-cbcf-4cf8-a7c3-50690fcffd2b,2026-04-22T08:59:35.847019+00:00,multi-shot,multi-shot,legacy,hybrid,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/No1/config_ASP_QuAnGIS_no1_WC.json,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/GISTaxonomy.rdf,80,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/FlowmapDescription.json,15,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/No1/constraints_ASP.json,3,candidate_optimized,optimized_candidate,run,1645,0.009548,39.547,40.172,0.003500,43.344,0.031725,0.006937,0.000304,0.048514,0,0,5,"1,2,3,4,5,6",6,true,,true
85ef2a05-5653-4fa5-a4ef-a905acdc1266,2026-04-22T09:00:25.906824+00:00,multi-shot,multi-shot,legacy,hybrid,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/No1/config_ASP_QuAnGIS_no1_WC.json,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/GISTaxonomy.rdf,80,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/FlowmapDescription.json,15,/Volumes/ZGMF-X20A/workflomics/APEvASP_test_case_bench/test_cases/QuAnGIS/No1/constraints_ASP.json,3,candidate_optimized,optimized_candidate,run,1645,0.009491,39.562,40.203,0.003713,43.344,0.032684,0.006961,0.000304,0.049439,0,0,5,"1,2,3,4,5,6",6,true,,true
